Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-03-09,273.15,300.0,273.1,287.04,49.76,14143.4079,284.232473875
2015-03-08,274.48,280.49,271.87,272.55,18.39,5061.7746,275.246035889
2015-03-07,272.01,283.49,272.0,273.55,8.56,2366.3482,276.442546729
2015-03-06,279.0,279.99,270.73,272.59,10.33,2842.7898,275.197463698
2015-03-05,278.46,278.99,265.0,271.32,10.21,2750.3536,269.37841332
2015-03-04,287.55,290.99,269.53,269.53,10.65,2993.5778,281.087117371
2015-03-03,273.26,303.01,269.12,280.11,17.88,5134.5949,287.169737136
2015-03-02,256.82,275.99,256.82,273.24,6.26,1647.0649,263.109408946
2015-03-01,251.01,264.91,246.05,262.0,12.02,3034.2868,252.436505824
2015-02-28,256.43,257.0,249.37,253.2,16.98,4308.4641,253.737579505
2015-02-27,240.0,257.49,239.01,251.01,24.8,6093.7498,245.715717742
2015-02-26,240.16,249.7,234.05,239.15,12.88,3080.0723,239.136048137
2015-02-25,241.88,243.44,234.05,234.15,19.98,4769.1465,238.696021021
2015-02-24,243.87,244.99,234.56,234.56,19.12,4586.4285,239.875967573
2015-02-23,239.0,247.0,239.0,239.0,25.23,6066.8147,240.460352755
2015-02-22,247.1,260.0,239.0,239.01,29.9,7326.1908,245.023103679
2015-02-21,247.0,264.0,247.0,247.0,12.09,3032.7225,250.845533499
2015-02-20,245.5,252.32,239.01,247.0,36.65,9071.5521,247.518474761
2015-02-19,243.38,254.54,239.0,239.33,30.05,7249.6845,241.2540599
2015-02-18,243.01,249.49,239.0,241.99,27.9,6722.9206,240.964896057
2015-02-17,247.6,265.63,239.0,242.45,23.89,5853.1773,245.005328589
2015-02-16,236.76,258.1,231.42,239.0,21.82,5248.0962,240.517699358
2015-02-15,256.05,271.46,228.49,232.85,30.63,7548.5672,246.44359125
2015-02-14,233.65,260.01,233.65,256.46,19.52,4788.2481,245.299595287
2015-02-13,219.58,241.97,219.58,241.97,15.83,3665.7264,231.568313329
2015-02-12,217.95,224.99,216.01,218.87,6.95,1517.8135,218.390431655
2015-02-11,219.04,226.0,218.07,224.99,5.77,1281.386,222.07729636
2015-02-10,219.6,234.99,215.84,219.0,5.15,1139.7668,221.313941748
2015-02-09,230.99,248.83,218.66,225.86,7.14,1631.5853,228.513347339
2015-02-08,225.1,244.9,220.59,221.15,5.47,1246.0552,227.798025594
2015-02-07,223.01,243.87,222.61,243.87,5.34,1215.9562,227.707153558
2015-02-06,218.07,245.0,215.06,230.75,11.39,2547.3699,223.649683933
2015-02-05,234.09,234.09,218.0,219.68,13.45,3046.592,226.512416357
2015-02-04,234.78,244.99,225.0,226.46,14.03,3250.4967,231.681874555
2015-02-03,254.99,255.0,232.25,234.78,6.56,1561.9484,238.101890244
2015-02-02,239.99,261.25,223.1,239.93,10.9,2526.6797,231.805477064
2015-02-01,230.26,247.99,215.87,223.15,21.02,4770.5567,226.953220742
2015-01-31,234.26,387.7,234.26,234.26,2.9,770.1266,265.560896552
2015-01-30,244.27,264.33,234.99,234.99,8.95,2135.0509,238.553173184
2015-01-29,240.0,268.56,232.16,235.04,59.73,14351.7738,240.277478654
2015-01-28,262.12,299.47,240.0,240.0,40.04,10191.6653,254.537095405
2015-01-27,267.0,312.0,251.57,261.95,11.17,2963.533,265.311817368
2015-01-26,251.03,343.0,251.03,313.51,15.21,4454.8199,292.88756739
2015-01-25,248.47,259.99,242.69,254.0,9.35,2332.3145,249.44540107
2015-01-24,239.53,259.67,229.0,249.15,7.96,1908.7847,239.797072864
2015-01-23,229.99,259.87,223.51,232.3,6.65,1562.4721,234.958210526
2015-01-22,226.91,245.0,226.36,239.99,20.39,4712.4674,231.116596371
2015-01-21,214.52,229.9,209.08,223.7,11.6,2503.8018,215.844982759
2015-01-20,211.42,229.9,208.61,225.0,7.87,1703.8514,216.499542567
2015-01-19,210.0,229.99,208.81,225.0,8.61,1863.6159,216.447839721
2015-01-18,219.0,234.8,197.47,211.67,21.53,4593.8346,213.369001393
2015-01-17,216.99,242.0,200.0,215.0,40.05,8482.0168,211.78568789
2015-01-16,209.19,249.0,208.69,227.01,8.68,1950.0033,224.654758065
2015-01-15,186.0,292.03,186.0,228.76,48.48,10662.403,219.934055281
2015-01-14,230.98,263.36,182.1,185.0,149.0,31617.9004,212.200673826
2015-01-13,270.0,318.99,230.21,230.21,70.94,18688.6711,263.4433479
2015-01-12,274.13,286.92,270.0,270.0,11.72,3194.2711,272.548728669
2015-01-11,274.59,283.84,270.0,274.26,13.26,3696.339,278.758597285
2015-01-10,299.32,304.31,273.31,280.2,39.29,11080.9507,282.029796386
2015-01-09,282.31,293.98,281.21,287.64,56.88,16259.2701,285.852146624
2015-01-08,292.74,298.58,283.51,283.64,121.48,35027.405,288.338862364
2015-01-07,285.26,299.04,282.07,293.24,132.03,37824.7703,286.486179656
2015-01-06,272.98,296.9,271.22,283.73,41.64,11604.8176,278.693986551
2015-01-05,298.31,305.09,270.0,275.43,78.41,22003.5113,280.621238362
2015-01-04,295.0,300.16,275.0,275.0,68.76,19479.6139,283.298631472
2015-01-03,323.87,323.88,295.0,295.0,43.06,13094.6818,304.103153739
2015-01-02,316.39,332.85,312.46,315.5,32.86,10486.12,319.115033475
2015-01-01,317.23,335.84,312.48,312.48,10.2,3224.22,316.1
2014-12-31,312.84,322.46,312.0,318.79,9.22,2900.5581,314.594154013
2014-12-30,320.0,327.51,312.77,312.77,29.3,9282.659,316.814300341
2014-12-29,317.7,327.76,317.7,320.0,27.7,8935.5104,322.581602888
2014-12-28,323.9,334.18,313.85,318.21,34.03,10873.2239,319.518774611
2014-12-27,335.95,335.95,318.0,318.0,8.92,2878.3732,322.687578475
2014-12-26,318.4,335.22,318.0,327.09,6.49,2122.1851,326.993081664
2014-12-25,322.19,345.0,318.43,318.43,6.73,2203.5118,327.416315007
2014-12-24,334.93,353.61,320.29,320.53,11.62,3850.4707,331.36580895
2014-12-23,331.51,377.91,328.23,330.61,10.39,3468.1818,333.799980751
2014-12-22,319.91,354.41,319.7,330.1,11.56,3838.4176,332.043044983
2014-12-21,354.0,354.01,316.56,320.28,15.85,5141.6354,324.393400631
2014-12-20,329.07,375.1,315.9,355.92,20.26,6881.3807,339.653538993
2014-12-19,312.68,365.18,311.82,318.08,22.11,7044.548,318.613658978
2014-12-18,321.52,377.53,311.42,311.42,28.93,9197.6918,317.929201521
2014-12-17,355.15,355.15,320.0,320.0,25.8,8364.2588,324.196077519
2014-12-16,338.33,341.87,322.0,324.07,34.74,11441.9726,329.360178469
2014-12-15,346.41,350.54,336.0,339.32,27.61,9421.971,341.252118798
2014-12-14,348.99,359.8,342.5,344.14,6.57,2287.598,348.188432268
2014-12-13,353.87,359.99,343.92,347.83,21.24,7477.4738,352.046789077
2014-12-12,347.11,363.43,347.1,361.61,14.3,5060.421,353.875594406
2014-12-11,352.39,360.29,340.05,349.65,65.29,22907.1676,350.852620616
2014-12-10,347.24,356.0,340.0,353.77,66.1,22979.7513,347.651305598
2014-12-09,355.31,356.92,340.16,348.12,30.18,10420.9216,345.292299536
2014-12-08,368.5,369.03,357.43,358.5,7.53,2724.4002,361.806135458
2014-12-07,369.38,370.1,367.96,368.29,12.22,4511.5919,369.197373159
2014-12-06,370.55,371.52,366.82,368.26,14.83,5481.6209,369.630539447
2014-12-05,370.0,379.98,370.0,370.54,33.73,12503.6529,370.698277498
2014-12-04,370.82,374.01,370.0,370.52,8.07,2995.7977,371.226480793
2014-12-03,377.93,378.47,370.0,370.82,9.98,3724.3616,373.18252505
2014-12-02,376.98,380.74,372.86,375.38,7.95,3003.3418,377.778842767
2014-12-01,373.88,380.61,373.2,378.56,8.53,3214.9255,376.896307151
2014-11-30,370.6,377.52,367.92,375.3,6.75,2522.5978,373.718192593
2014-11-29,372.42,383.47,369.88,372.38,6.69,2501.7947,373.960343797
2014-11-28,377.11,378.38,365.0,370.27,29.69,11103.674,373.98699899
2014-11-27,375.35,386.09,366.9,373.72,8.11,3027.3119,373.281368681
2014-11-26,366.62,386.61,365.0,365.0,8.06,2978.9853,369.601153846
2014-11-25,377.06,388.0,375.12,375.82,26.24,10022.2237,381.944500762
2014-11-24,365.0,382.57,350.5,374.26,37.16,13699.1866,368.654106566
2014-11-23,359.99,365.0,351.65,363.91,9.91,3543.6558,357.583834511
2014-11-22,350.5,360.0,350.5,350.5,6.37,2268.3625,356.100863422
2014-11-21,366.53,370.0,350.5,359.99,24.52,8748.1309,356.775322186
2014-11-20,374.88,398.95,360.5,360.5,12.35,4589.3803,371.609740891
2014-11-19,371.09,399.0,370.89,398.95,7.91,3038.204,384.096586599
2014-11-18,385.91,450.0,370.0,371.62,7.44,2883.819,387.610080645
2014-11-17,393.1,408.0,377.34,381.03,5.61,2216.6759,395.129393939
2014-11-16,374.23,399.79,372.33,384.44,9.05,3471.9191,383.637469613
2014-11-15,395.22,429.77,375.4,375.4,3.39,1349.4529,398.068702065
2014-11-14,429.92,434.39,383.91,434.39,8.89,3622.9821,407.534544432
2014-11-13,441.17,489.5,400.13,415.48,11.61,4992.4909,430.016442722
2014-11-12,381.66,457.9,370.62,413.14,16.34,6405.624,392.021052632
2014-11-11,361.93,372.22,360.5,363.47,13.19,4804.5866,364.259787718
2014-11-10,358.86,378.41,358.22,364.65,14.35,5280.3476,367.968473868
2014-11-09,342.27,362.54,341.0,362.42,12.5,4421.6428,353.731424
2014-11-08,338.69,350.65,338.48,340.98,5.92,2027.3978,342.465844595
2014-11-07,345.28,352.63,338.29,339.69,5.66,1941.332,342.991519435
2014-11-06,335.05,355.02,334.56,344.05,8.48,2900.3871,342.02678066
2014-11-05,332.59,349.49,327.28,335.3,5.39,1807.13,335.27458256
2014-11-04,322.0,334.98,322.0,325.79,7.4,2417.6048,326.703351351
2014-11-03,325.73,337.32,322.0,322.0,8.77,2879.35,328.318129989
2014-11-02,327.79,357.99,322.0,324.27,9.54,3153.073,330.510796646
2014-11-01,335.0,361.24,322.0,322.64,10.12,3356.9093,331.710405138
2014-10-31,342.55,379.99,335.0,335.0,8.49,2963.9113,349.106160188
2014-10-30,344.49,381.37,336.01,342.17,13.78,4769.4924,346.11701016
2014-10-29,348.56,349.6,338.0,338.0,6.59,2259.9606,342.937875569
2014-10-28,350.0,357.32,346.86,350.0,5.43,1902.8727,350.436961326
2014-10-27,349.95,352.16,347.4,347.4,13.98,4890.7194,349.836866953
2014-10-26,348.6,395.92,348.6,350.51,2.68,985.8144,367.84119403
2014-10-25,355.0,388.25,346.0,349.65,1.3,468.1482,360.114
2014-10-24,354.25,394.69,354.25,355.0,2.94,1077.2797,366.421666667
2014-10-23,382.0,394.99,354.8,355.92,2.35,875.5346,372.567914894
2014-10-22,394.61,398.98,377.1,398.98,6.69,2599.9132,388.626786248
2014-10-21,391.45,398.77,375.32,395.15,4.27,1654.1061,387.378477752
2014-10-20,384.79,398.32,376.17,376.17,3.9,1509.8486,387.140666667
2014-10-19,384.03,399.44,383.06,398.41,5.23,2046.1422,391.231778203
2014-10-18,378.07,399.98,374.79,399.88,3.19,1248.2883,391.312946708
2014-10-17,374.28,399.97,370.17,379.42,6.18,2335.9504,377.985501618
2014-10-16,390.35,390.35,370.89,376.65,3.33,1280.748,384.609009009
2014-10-15,396.57,397.77,382.91,388.12,6.09,2366.783,388.634318555
2014-10-14,394.21,449.53,388.02,396.35,11.37,4551.0634,400.26942832
2014-10-13,376.0,398.24,339.14,382.05,15.41,5930.3179,384.83568462
2014-10-12,364.6,376.0,350.35,376.0,12.99,4715.0918,362.978583526
2014-10-11,368.28,371.86,339.7,365.34,18.04,6469.198,358.602993348
2014-10-10,352.75,395.0,343.91,368.89,26.05,9512.8619,365.177040307
2014-10-09,341.04,395.0,339.4,343.58,13.55,4881.3097,360.244258303
2014-10-08,338.83,355.0,325.2,337.73,22.23,7578.4031,340.908821413
2014-10-07,360.98,364.59,323.33,332.0,29.63,9985.1212,336.99362808
2014-10-06,345.7,395.6,260.53,331.53,38.06,12657.1377,332.557480294
2014-10-05,328.76,384.72,282.94,297.4,70.23,21713.1993,309.172708244
2014-10-04,354.05,370.1,327.4,338.02,27.41,9456.9835,345.019463699
2014-10-03,386.24,389.25,365.0,365.0,29.62,11066.9745,373.631819716
2014-10-02,382.6,398.47,375.03,378.67,39.17,15027.7027,383.653375032
2014-10-01,393.36,393.82,380.47,383.39,21.7,8417.0876,387.884221198
2014-09-30,376.55,395.6,375.48,392.53,23.14,8862.352,382.988418323
2014-09-29,386.84,395.47,375.0,376.28,41.88,16030.9976,382.78408787
2014-09-28,401.68,408.77,375.88,385.71,29.05,11427.028,393.357246127
2014-09-27,409.08,430.46,400.45,408.06,9.12,3711.9902,407.016469298
2014-09-26,417.2,420.59,400.06,411.99,18.64,7612.965,408.420869099
2014-09-25,430.32,444.4,401.7,414.68,77.68,32146.1795,413.828263388
2014-09-24,422.78,436.42,402.0,430.34,34.69,14665.1001,422.747192274
2014-09-23,404.77,439.99,391.19,435.16,29.74,11926.8443,401.037131809
2014-09-22,410.09,416.12,399.0,401.53,24.3,9858.4211,405.696341564
2014-09-21,439.29,439.29,404.77,411.16,34.05,14125.2896,414.83963583
2014-09-20,402.89,438.85,401.82,438.85,21.28,8927.7614,419.537659774
2014-09-19,442.43,442.43,385.92,407.13,35.0,14647.0068,418.485908571
2014-09-18,455.46,486.18,425.1,437.09,31.79,14070.0078,442.592255426
2014-09-17,462.95,464.4,450.46,455.46,18.71,8590.0562,459.115777659
2014-09-16,482.82,490.58,462.05,462.05,22.3,10601.0672,475.384179372
2014-09-15,483.9,484.89,479.0,479.98,7.95,3819.7588,480.472805031
2014-09-14,488.29,505.0,479.0,480.93,15.99,7772.3244,486.074071295
2014-09-13,480.48,497.5,479.0,480.15,25.32,12272.3549,484.690161927
2014-09-12,485.49,488.78,480.0,480.0,16.01,7740.087,483.4532792
2014-09-11,486.49,500.0,485.0,485.49,10.1,4948.4143,489.942009901
2014-09-10,475.48,492.02,475.0,486.57,7.16,3459.6646,483.193379888
2014-09-09,489.61,495.0,468.06,484.77,21.58,10399.6031,481.909318814
2014-09-08,485.88,514.5,466.03,491.57,11.89,5729.1332,481.844676198
2014-09-07,489.66,518.96,481.51,484.13,14.26,6996.6823,490.650932679
2014-09-06,487.59,514.93,480.53,482.76,18.48,9036.483,488.987175325
2014-09-05,510.02,510.02,481.49,483.29,12.64,6170.1075,488.141416139
2014-09-04,481.49,527.0,480.0,487.39,7.08,3426.2251,483.93009887
2014-09-03,484.89,488.68,481.0,481.49,6.35,3072.4427,483.849244094
2014-09-02,484.49,487.5,481.49,484.26,7.43,3601.2852,484.695181696
2014-09-01,525.0,525.69,482.51,482.51,11.9,5891.9636,495.122991597
2014-08-31,524.6,527.53,485.0,527.0,30.09,15086.4348,501.377028913
2014-08-30,507.0,527.3,503.3,503.79,4.62,2352.1483,509.123008658
2014-08-29,506.63,527.84,502.49,507.51,12.32,6298.9898,511.28163961
2014-08-28,524.59,527.3,509.77,509.96,4.13,2138.2149,517.727578692
2014-08-27,515.59,525.7,508.93,508.93,2.56,1321.6766,516.279921875
2014-08-26,508.63,527.53,488.48,506.72,7.18,3648.8244,508.19281337
2014-08-25,519.64,527.53,487.99,514.29,6.35,3220.3885,507.147795276
2014-08-24,473.0,527.53,473.0,518.51,13.39,6799.4177,507.798185213
2014-08-23,512.23,527.53,472.52,518.0,9.62,4873.3391,506.584106029
2014-08-22,523.61,528.38,502.71,528.38,6.99,3604.0607,515.602389127
2014-08-21,516.7,527.33,503.56,522.15,6.39,3301.2777,516.631877934
2014-08-20,500.31,518.0,470.36,518.0,5.97,2938.139,492.150586265
2014-08-19,464.67,514.96,464.67,502.24,11.51,5682.2919,493.683049522
2014-08-18,510.0,521.86,465.9,465.9,5.28,2562.1275,485.251420455
2014-08-17,522.06,529.07,488.44,513.06,7.8,4010.9258,514.22125641
2014-08-16,497.53,529.47,480.98,524.67,5.04,2534.9543,502.967123016
2014-08-15,517.29,530.0,487.78,501.63,3.85,1988.9233,516.603454545
2014-08-14,553.63,554.9,510.55,522.92,8.34,4405.8595,528.280515588
2014-08-13,575.76,579.75,536.65,553.31,8.92,4957.1637,555.735840807
2014-08-12,577.08,580.64,566.75,572.8,3.15,1810.7548,574.842793651
2014-08-11,595.7,596.68,572.65,574.62,2.75,1616.3859,587.776690909
2014-08-10,588.43,595.98,587.59,595.98,2.31,1361.5974,589.436103896
2014-08-09,581.87,596.42,577.11,588.55,2.65,1554.0485,586.433396226
2014-08-08,586.06,596.09,585.47,595.49,0.77,454.1105,589.753896104
2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,583.0,584.15,583.0,584.15,1.03,600.5245,583.033495146
2014-07-31,570.0,594.77,557.0,594.77,2.19,1262.3008,576.393059361
2014-07-30,589.8,589.8,570.0,570.0,6.01,3465.55,576.630615641
2014-07-29,580.01,589.97,580.01,589.97,1.03,598.4999,581.067864078
2014-07-28,577.0,577.0,575.0,575.31,5.13,2959.7563,576.950545809
2014-07-27,591.0,591.0,575.0,575.0,6.72,3918.2476,583.072559524
2014-07-26,600.0,600.0,589.0,589.0,3.27,1927.7011,589.511039755
2014-07-25,611.87,611.87,590.0,601.0,2.52,1498.4738,594.632460317
2014-07-24,616.0,617.0,596.87,596.87,4.54,2772.6749,610.721343612
2014-07-23,616.0,624.97,615.0,624.9,2.72,1680.6904,617.900882353
2014-07-22,605.0,623.0,605.0,615.0,3.11,1903.53,612.067524116
2014-07-21,617.0,620.0,615.0,617.9,2.39,1472.603,616.151882845
2014-07-20,629.34,629.34,615.0,615.0,1.61,995.1614,618.112670807
2014-07-19,625.0,625.0,618.1,618.23,1.99,1231.5797,618.884271357
2014-07-18,616.0,624.0,616.0,624.0,0.42,259.76,618.476190476
2014-07-17,615.0,624.0,615.0,616.04,1.72,1060.0536,616.310232558
2014-07-16,618.01,618.01,615.01,615.01,0.5,308.2244,616.4488
2014-07-15,621.0,621.0,616.0,620.0,3.0,1858.684,619.561333333
2014-07-14,622.0,622.0,620.0,620.0,1.43,888.86,621.58041958
2014-07-13,625.0,626.0,625.0,626.0,4.4,2751.0,625.227272727
2014-07-12,636.5,636.5,622.5,622.5,1.65,1029.5894,623.993575758
2014-07-11,616.0,629.0,615.0,629.0,3.8,2351.7065,618.870131579
2014-07-10,618.0,618.0,615.0,615.0,3.89,2398.2128,616.50714653
2014-07-09,615.01,616.0,615.01,616.0,0.32,197.0012,615.62875
2014-07-08,622.0,622.0,615.0,615.0,2.9,1796.0001,619.31037931
2014-07-07,620.0,620.0,620.0,620.0,0.7,434.0,620.0
2014-07-06,624.0,632.0,623.46,632.0,4.4,2752.323,625.527954545
2014-07-05,630.0,630.0,623.46,624.0,3.4,2127.3874,625.702176471
2014-07-04,632.87,632.87,622.66,627.0,2.46,1540.8354,626.355853659
2014-07-03,649.9,649.9,635.0,635.0,1.1,699.99,636.354545455
2014-07-02,635.0,699.99,635.0,678.99,3.65,2382.8666,652.840164384
2014-07-01,652.75,662.99,630.0,662.99,1.15,729.1413,634.035913043
2014-06-30,599.0,645.19,599.0,645.19,1.76,1105.9528,628.382272727
2014-06-29,580.0,580.0,580.0,580.0,0.19,110.2,580.0
2014-06-28,598.99,598.99,590.0,590.0,0.17,100.4798,591.057647059
2014-06-27,574.93,580.0,571.01,580.0,0.88,510.2594,579.840227273
2014-06-26,570.0,570.0,570.0,570.0,0.3,171.0,570.0
2014-06-25,580.01,580.01,555.0,555.0,2.3,1330.27,578.37826087
2014-06-24,585.0,585.0,580.0,580.0,1.12,653.6515,583.617410714
2014-06-23,592.5,592.5,590.0,590.0,0.29,171.45,591.206896552
2014-06-22,591.0,605.0,591.0,592.5,0.51,304.2451,596.559019608
2014-06-21,602.34,602.34,583.79,583.85,0.33,194.7307,590.093030303
2014-06-20,588.0,588.0,580.0,582.5,1.84,1080.57,587.266304348
2014-06-19,590.0,599.8,588.0,588.0,2.85,1688.679,592.518947368
2014-06-18,604.98,605.9,590.01,605.9,0.87,526.1704,604.793563218
2014-06-17,576.0,588.1,576.0,588.1,2.67,1568.646,587.507865169
2014-06-16,561.0,589.0,560.0,589.0,1.13,657.66,582.0
2014-06-15,560.0,560.0,560.0,560.0,0.04,22.4,560.0
2014-06-14,575.0,575.0,570.01,570.01,0.7,400.005,571.435714286
2014-06-13,565.0,570.0,565.0,570.0,0.3,170.5,568.333333333
2014-06-12,653.89,653.89,590.0,590.0,2.89,1772.8001,613.425640138
2014-06-11,630.03,630.03,628.0,628.0,0.16,100.6823,629.264375
2014-06-10,630.03,650.0,630.0,640.0,0.71,453.3533,638.525774648
2014-06-09,655.0,655.0,615.0,650.0,0.52,337.8001,649.615576923
2014-06-08,664.84,664.84,664.84,664.84,0.09,59.8356,664.84
2014-06-07,655.07,655.21,655.01,655.21,0.18,117.9305,655.169444444
2014-06-06,655.02,694.84,655.02,660.0,0.64,424.992,664.05
2014-06-05,670.0,670.0,655.02,655.02,0.22,146.5504,666.138181818
2014-06-04,658.01,658.01,650.0,655.01,3.39,2227.8227,657.174837758
2014-06-03,635.0,674.91,635.0,658.0,2.61,1714.3766,656.849272031
2014-06-02,630.01,654.99,600.0,654.99,1.73,1095.773,633.394797688
2014-06-01,645.9,645.97,640.0,645.97,1.38,891.1991,645.796449275
2014-05-31,610.0,636.99,610.0,635.98,0.05,31.2895,625.79
2014-05-30,576.78,600.0,576.0,600.0,1.24,723.5703,583.524435484
2014-05-29,582.88,582.88,527.01,579.0,0.13,73.462,565.092307692
2014-05-28,560.0,596.97,556.0,596.97,0.47,262.9297,559.424893617
2014-05-27,575.51,598.85,446.0,566.0,22.38,12046.2638,538.260223414
2014-05-26,545.01,589.68,545.01,575.5,0.29,166.6041,574.496896552
2014-05-25,530.0,598.66,530.0,598.66,0.94,514.1734,546.992978723
2014-05-24,520.0,529.98,520.0,529.98,0.65,342.3912,526.755692308
2014-05-23,505.28,549.82,505.28,544.99,0.12,63.1128,525.94
2014-05-22,508.49,535.0,504.06,535.0,0.81,426.5153,526.562098765
2014-05-21,504.99,509.0,476.59,476.59,0.09,44.4334,493.704444444
2014-05-20,452.0,504.99,450.01,504.99,0.78,374.4089,480.011410256
2014-05-19,451.99,452.0,446.0,452.0,3.21,1434.8687,446.999595016
2014-05-18,446.01,446.01,446.0,446.01,0.04,17.8403,446.0075
2014-05-17,441.01,456.99,441.01,446.0,7.64,3415.2275,447.019306283
2014-05-16,438.51,457.0,438.51,457.0,0.84,381.6612,454.358571429
2014-05-15,450.0,490.0,450.0,490.0,2.81,1295.4871,461.027437722
2014-05-14,448.0,448.0,436.01,436.01,0.16,70.1213,438.258125
2014-05-13,436.02,449.99,436.01,436.01,0.38,168.9004,444.474736842
2014-05-12,436.0,436.01,436.0,436.01,0.29,126.4411,436.003793103
2014-05-11,436.01,450.0,436.01,450.0,0.23,103.0803,448.175217391
2014-05-10,430.01,430.01,430.01,430.01,0.01,4.3001,430.01
2014-05-09,430.0,450.0,426.01,450.0,0.75,325.9033,434.537733333
2014-05-08,432.5,432.5,430.01,430.01,0.29,125.2009,431.727241379
2014-05-07,452.98,452.98,422.5,440.0,0.32,141.1384,441.0575
2014-05-06,431.01,431.01,415.0,420.0,1.19,506.8366,425.913109244
2014-05-05,430.02,440.01,430.02,436.0,1.08,471.768,436.822222222
2014-05-04,429.0,435.0,429.0,429.0,0.81,349.29,431.222222222
2014-05-03,435.01,450.0,426.0,438.01,2.0,878.8895,439.44475
2014-05-02,440.02,440.02,440.0,440.0,0.19,83.6016,440.008421053
2014-05-01,450.0,450.0,440.01,450.0,0.17,76.2992,448.818823529
2014-04-30,430.03,430.03,430.01,430.01,0.06,25.8012,430.02
2014-04-29,439.99,440.0,435.0,440.0,3.15,1385.5403,439.854063492
2014-04-28,448.0,448.0,431.0,435.0,8.57,3719.8409,434.05378063
2014-04-27,462.0,484.92,448.02,454.0,5.58,2623.9399,470.240125448
2014-04-26,484.96,484.96,483.87,483.89,0.27,130.8631,484.678148148
2014-04-25,465.0,465.0,450.0,450.0,1.69,763.1042,451.540946746
2014-04-24,480.51,499.98,480.5,494.75,1.18,568.2029,481.527881356
2014-04-23,490.01,495.0,480.51,480.51,2.87,1388.8135,483.907142857
2014-04-22,490.03,492.0,490.03,492.0,0.29,142.286,490.64137931
2014-04-21,514.96,514.97,514.96,514.97,1.12,576.7564,514.961071429
2014-04-20,514.98,514.98,480.03,480.03,0.62,301.8126,486.794516129
2014-04-19,477.01,505.0,477.01,505.0,0.23,113.2304,492.306086957
2014-04-18,495.0,495.0,485.0,485.0,19.84,9624.6168,485.111733871
2014-04-17,529.98,529.98,485.0,495.0,3.87,1917.2045,495.401679587
2014-04-16,535.0,535.0,508.2,525.0,3.13,1614.2079,515.721373802
2014-04-15,480.0,520.0,480.0,520.0,0.37,186.7494,504.728108108
2014-04-14,430.0,464.99,430.0,464.99,1.86,844.1898,453.865483871
2014-04-13,418.01,418.01,400.0,400.0,16.31,6713.8204,411.638283262
2014-04-12,417.53,430.0,417.52,418.01,0.29,122.6472,422.92137931
2014-04-11,424.87,435.0,415.07,415.07,0.75,318.0983,424.131066667
2014-04-10,447.5,447.5,390.0,390.0,14.7,6202.94,421.968707483
2014-04-09,451.0,457.0,447.5,447.5,8.21,3694.3756,449.984847747
2014-04-08,455.0,459.99,451.0,459.99,0.23,104.6595,455.041304348
2014-04-07,464.97,464.97,420.0,448.0,13.54,5724.4691,422.782060561
2014-04-06,457.5,464.98,457.5,464.98,0.35,161.2472,460.706285714
2014-04-05,460.0,460.0,447.51,447.51,0.09,40.9001,454.445555556
2014-04-04,435.0,455.0,435.0,440.0,2.17,953.7981,439.538294931
2014-04-03,441.0,469.99,431.01,450.0,3.15,1387.3909,440.441555556
2014-04-02,499.98,499.98,440.0,440.0,24.43,10900.3143,446.185603766
2014-04-01,467.0,499.98,467.0,499.98,1.53,723.0578,472.586797386
2014-03-31,475.0,475.0,465.0,475.0,0.2,94.6,473.0
2014-03-30,500.0,509.99,470.0,509.99,15.02,7425.9235,494.402363515
2014-03-29,503.0,514.0,500.0,500.0,1.58,793.1627,502.001708861
2014-03-28,521.0,550.0,500.0,500.01,1.65,843.9501,511.484909091
2014-03-27,582.5,582.5,525.0,525.0,28.7,15774.5109,549.634526132
2014-03-26,572.5,590.0,572.5,590.0,0.65,378.8149,582.792153846
2014-03-25,560.01,589.97,560.01,589.96,1.93,1113.4875,576.936528497
2014-03-24,551.01,570.0,551.01,570.0,1.28,709.2904,554.133125
2014-03-23,560.0,579.96,551.01,579.96,0.75,421.2265,561.635333333
2014-03-22,586.0,589.99,570.0,589.98,1.46,851.2886,583.074383562
2014-03-21,590.01,635.0,576.0,590.0,1.88,1110.8415,590.873138298
2014-03-20,612.01,619.98,590.02,619.98,2.67,1628.7272,610.010187266
2014-03-19,645.91,645.98,620.01,645.98,0.24,152.4305,635.127083333
2014-03-18,646.0,646.0,620.0,620.0,5.02,3126.5169,622.812131474
2014-03-17,645.97,645.98,630.0,630.0,13.61,8585.7078,630.838192506
2014-03-16,648.0,648.0,633.0,633.0,2.14,1384.62,647.018691589
2014-03-15,649.65,649.75,631.0,631.0,0.57,364.828,640.049122807
2014-03-14,631.1,649.88,630.0,631.0,3.84,2426.4934,631.899322917
2014-03-13,640.0,650.0,631.05,649.9,0.31,201.0031,648.397096774
2014-03-12,625.02,640.0,620.01,631.0,3.65,2311.495,633.28630137
